,state,district,active,confirmed,recovered,deceased,date
24620,West Bengal,South 24 Parganas,12,12,0,0,2020-04-22
24621,West Bengal,South 24 Parganas,12,12,0,0,2020-04-23
24622,West Bengal,South 24 Parganas,12,12,0,0,2020-04-24
24623,West Bengal,South 24 Parganas,12,12,0,0,2020-04-25
24624,West Bengal,South 24 Parganas,12,12,0,0,2020-04-26
24625,West Bengal,South 24 Parganas,12,12,0,0,2020-04-27
24626,West Bengal,South 24 Parganas,12,12,0,0,2020-04-28
24627,West Bengal,South 24 Parganas,12,12,0,0,2020-04-29
24628,West Bengal,South 24 Parganas,12,12,0,0,2020-04-30
24629,West Bengal,South 24 Parganas,12,12,0,0,2020-05-01
24630,West Bengal,South 24 Parganas,12,12,0,0,2020-05-02
24631,West Bengal,South 24 Parganas,12,12,0,0,2020-05-03
24632,West Bengal,South 24 Parganas,27,33,5,1,2020-05-04
24633,West Bengal,South 24 Parganas,27,38,10,1,2020-05-05
24634,West Bengal,South 24 Parganas,38,49,10,1,2020-05-06
24635,West Bengal,South 24 Parganas,40,51,10,1,2020-05-07
24636,West Bengal,South 24 Parganas,43,55,11,1,2020-05-08
24637,West Bengal,South 24 Parganas,45,57,11,1,2020-05-09
24638,West Bengal,South 24 Parganas,46,58,11,1,2020-05-10
24639,West Bengal,South 24 Parganas,47,63,15,1,2020-05-11
24640,West Bengal,South 24 Parganas,51,72,20,1,2020-05-12
24641,West Bengal,South 24 Parganas,49,74,23,2,2020-05-13
24642,West Bengal,South 24 Parganas,50,79,27,2,2020-05-14
24643,West Bengal,South 24 Parganas,51,83,30,2,2020-05-15
24644,West Bengal,South 24 Parganas,49,83,31,3,2020-05-16
24645,West Bengal,South 24 Parganas,53,87,31,3,2020-05-17
24646,West Bengal,South 24 Parganas,59,97,34,4,2020-05-18
24647,West Bengal,South 24 Parganas,62,102,35,5,2020-05-19
24648,West Bengal,South 24 Parganas,66,108,37,5,2020-05-20
24649,West Bengal,South 24 Parganas,61,112,46,5,2020-05-21
24650,West Bengal,South 24 Parganas,62,113,46,5,2020-05-22
24651,West Bengal,South 24 Parganas,68,120,47,5,2020-05-23
24652,West Bengal,South 24 Parganas,70,124,49,5,2020-05-24
24653,West Bengal,South 24 Parganas,74,128,49,5,2020-05-25
24654,West Bengal,South 24 Parganas,81,137,51,5,2020-05-26
24655,West Bengal,South 24 Parganas,95,156,56,5,2020-05-27
24656,West Bengal,South 24 Parganas,103,166,58,5,2020-05-28
24657,West Bengal,South 24 Parganas,106,180,68,6,2020-05-29
24658,West Bengal,South 24 Parganas,101,184,77,6,2020-05-30
24659,West Bengal,South 24 Parganas,101,184,77,6,2020-05-31
24660,West Bengal,Unknown,365,365,0,0,2020-04-21
24661,West Bengal,Unknown,35,35,0,0,2020-04-22
24662,West Bengal,Unknown,68,68,0,0,2020-04-23
24663,West Bengal,Unknown,5,126,103,18,2020-04-24
24664,West Bengal,Unknown,62,183,103,18,2020-04-25
24665,West Bengal,Unknown,98,223,105,20,2020-04-26
24666,West Bengal,Unknown,136,261,105,20,2020-04-27
24667,West Bengal,Unknown,0,309,109,22,2020-04-28
24668,West Bengal,Unknown,0,337,119,22,2020-04-29
24669,West Bengal,Unknown,0,370,124,33,2020-04-30
24670,West Bengal,Unknown,0,407,139,33,2020-05-01
24671,West Bengal,Unknown,0,407,139,48,2020-05-02
24672,West Bengal,Unknown,0,534,151,50,2020-05-03
24673,West Bengal,Unknown,0,1,0,0,2020-05-05
24674,West Bengal,Unknown,1,1,0,0,2020-05-14
24675,West Bengal,Unknown,1,1,0,0,2020-05-15
24676,West Bengal,Unknown,1,1,0,0,2020-05-16
24677,West Bengal,Unknown,11,11,0,0,2020-05-21
24678,West Bengal,Unknown,11,11,0,0,2020-05-22
24679,West Bengal,Unknown,11,11,0,0,2020-05-23
24680,West Bengal,Unknown,11,11,0,0,2020-05-24
24681,West Bengal,Unknown,11,11,0,0,2020-05-25
24682,West Bengal,Unknown,15,15,0,0,2020-05-26
24683,West Bengal,Unknown,15,15,0,0,2020-05-27
24684,West Bengal,Unknown,17,17,0,0,2020-05-28
24685,West Bengal,Darjeeling,4,4,0,0,2020-04-22
24686,West Bengal,Darjeeling,4,4,0,0,2020-04-23
24687,West Bengal,Darjeeling,4,4,0,0,2020-04-24
24688,West Bengal,Darjeeling,4,4,0,0,2020-04-25
24689,West Bengal,Darjeeling,4,4,0,0,2020-04-26
24690,West Bengal,Darjeeling,4,4,0,0,2020-04-27
24691,West Bengal,Darjeeling,4,4,0,0,2020-04-28
24692,West Bengal,Darjeeling,4,4,0,0,2020-04-29
24693,West Bengal,Darjeeling,4,4,0,0,2020-04-30
24694,West Bengal,Darjeeling,4,4,0,0,2020-05-01
24695,West Bengal,Darjeeling,4,4,0,0,2020-05-02
24696,West Bengal,Darjeeling,4,4,0,0,2020-05-03
24697,West Bengal,Darjeeling,6,6,0,0,2020-05-04
24698,West Bengal,Darjeeling,1,6,5,0,2020-05-05
24699,West Bengal,Darjeeling,1,7,5,1,2020-05-06
24700,West Bengal,Darjeeling,1,7,5,1,2020-05-07
24701,West Bengal,Darjeeling,1,7,5,1,2020-05-08
24702,West Bengal,Darjeeling,1,7,5,1,2020-05-09
24703,West Bengal,Darjeeling,1,7,5,1,2020-05-10
24704,West Bengal,Darjeeling,1,7,5,1,2020-05-11
24705,West Bengal,Darjeeling,1,7,5,1,2020-05-12
24706,West Bengal,Darjeeling,1,7,5,1,2020-05-13
24707,West Bengal,Darjeeling,1,7,5,1,2020-05-14
24708,West Bengal,Darjeeling,1,7,5,1,2020-05-15
24709,West Bengal,Darjeeling,1,7,5,1,2020-05-16
24710,West Bengal,Darjeeling,1,7,5,1,2020-05-17
24711,West Bengal,Darjeeling,1,7,5,1,2020-05-18
24712,West Bengal,Darjeeling,3,9,5,1,2020-05-19
24713,West Bengal,Darjeeling,4,10,5,1,2020-05-20
24714,West Bengal,Darjeeling,4,10,5,1,2020-05-21
24715,West Bengal,Darjeeling,4,10,5,1,2020-05-22
24716,West Bengal,Darjeeling,4,10,5,1,2020-05-23
24717,West Bengal,Darjeeling,4,10,5,1,2020-05-24
24718,West Bengal,Darjeeling,6,12,5,1,2020-05-25
24719,West Bengal,Darjeeling,6,13,6,1,2020-05-26
24720,West Bengal,Darjeeling,7,14,6,1,2020-05-27
24721,West Bengal,Darjeeling,8,15,6,1,2020-05-28
24722,West Bengal,Darjeeling,7,15,7,1,2020-05-29
24723,West Bengal,Darjeeling,11,21,9,1,2020-05-30
24724,West Bengal,Darjeeling,11,21,9,1,2020-05-31
24725,West Bengal,Jalpaiguri,5,5,0,0,2020-04-22
24726,West Bengal,Jalpaiguri,5,5,0,0,2020-04-23
24727,West Bengal,Jalpaiguri,5,5,0,0,2020-04-24
24728,West Bengal,Jalpaiguri,5,5,0,0,2020-04-25
24729,West Bengal,Jalpaiguri,5,5,0,0,2020-04-26
24730,West Bengal,Jalpaiguri,5,5,0,0,2020-04-27
24731,West Bengal,Jalpaiguri,5,5,0,0,2020-04-28
24732,West Bengal,Jalpaiguri,5,5,0,0,2020-04-29
24733,West Bengal,Jalpaiguri,5,5,0,0,2020-04-30
24734,West Bengal,Jalpaiguri,5,5,0,0,2020-05-01
24735,West Bengal,Jalpaiguri,5,5,0,0,2020-05-02
24736,West Bengal,Jalpaiguri,5,5,0,0,2020-05-03
24737,West Bengal,Jalpaiguri,0,5,4,1,2020-05-04
24738,West Bengal,Jalpaiguri,0,5,4,1,2020-05-05
24739,West Bengal,Jalpaiguri,0,4,4,0,2020-05-06
24740,West Bengal,Jalpaiguri,0,4,4,0,2020-05-07
24741,West Bengal,Jalpaiguri,0,4,4,0,2020-05-08
24742,West Bengal,Jalpaiguri,0,4,4,0,2020-05-09
24743,West Bengal,Jalpaiguri,0,4,4,0,2020-05-10
24744,West Bengal,Jalpaiguri,0,4,4,0,2020-05-11
24745,West Bengal,Jalpaiguri,0,4,4,0,2020-05-12
24746,West Bengal,Jalpaiguri,0,4,4,0,2020-05-13
24747,West Bengal,Jalpaiguri,0,4,4,0,2020-05-14
24748,West Bengal,Jalpaiguri,0,4,4,0,2020-05-15
24749,West Bengal,Jalpaiguri,0,4,4,0,2020-05-16
24750,West Bengal,Jalpaiguri,0,4,4,0,2020-05-17
24751,West Bengal,Jalpaiguri,0,4,4,0,2020-05-18
24752,West Bengal,Jalpaiguri,0,4,4,0,2020-05-19
24753,West Bengal,Jalpaiguri,0,4,4,0,2020-05-20
24754,West Bengal,Jalpaiguri,0,4,4,0,2020-05-21
24755,West Bengal,Jalpaiguri,0,4,4,0,2020-05-22
24756,West Bengal,Jalpaiguri,0,4,4,0,2020-05-23
24757,West Bengal,Jalpaiguri,0,4,4,0,2020-05-24
24758,West Bengal,Jalpaiguri,0,4,4,0,2020-05-25
24759,West Bengal,Jalpaiguri,3,7,4,0,2020-05-26
24760,West Bengal,Jalpaiguri,3,7,4,0,2020-05-27
24761,West Bengal,Jalpaiguri,4,8,4,0,2020-05-28
24762,West Bengal,Jalpaiguri,6,10,4,0,2020-05-29
24763,West Bengal,Jalpaiguri,9,13,4,0,2020-05-30
24764,West Bengal,Jalpaiguri,9,13,4,0,2020-05-31
24765,West Bengal,Murshidabad,2,2,0,0,2020-04-22
24766,West Bengal,Murshidabad,2,2,0,0,2020-04-23
24767,West Bengal,Murshidabad,2,2,0,0,2020-04-24
24768,West Bengal,Murshidabad,2,2,0,0,2020-04-25
24769,West Bengal,Murshidabad,2,2,0,0,2020-04-26
24770,West Bengal,Murshidabad,2,2,0,0,2020-04-27
24771,West Bengal,Murshidabad,2,2,0,0,2020-04-28
24772,West Bengal,Murshidabad,2,2,0,0,2020-04-29
24773,West Bengal,Murshidabad,2,2,0,0,2020-04-30
24774,West Bengal,Murshidabad,2,2,0,0,2020-05-01
24775,West Bengal,Murshidabad,2,2,0,0,2020-05-02
24776,West Bengal,Murshidabad,2,2,0,0,2020-05-03
24777,West Bengal,Murshidabad,1,2,0,1,2020-05-04
24778,West Bengal,Murshidabad,1,2,0,1,2020-05-05
24779,West Bengal,Murshidabad,0,1,0,1,2020-05-06
24780,West Bengal,Murshidabad,0,1,0,1,2020-05-07
24781,West Bengal,Murshidabad,0,1,0,1,2020-05-08
24782,West Bengal,Murshidabad,0,1,0,1,2020-05-09
24783,West Bengal,Murshidabad,0,1,0,1,2020-05-10
24784,West Bengal,Murshidabad,4,5,0,1,2020-05-11
24785,West Bengal,Murshidabad,4,5,0,1,2020-05-12
24786,West Bengal,Murshidabad,4,5,0,1,2020-05-13
24787,West Bengal,Murshidabad,4,5,0,1,2020-05-14
24788,West Bengal,Murshidabad,4,5,0,1,2020-05-15
24789,West Bengal,Murshidabad,4,5,0,1,2020-05-16
24790,West Bengal,Murshidabad,4,9,4,1,2020-05-17
24791,West Bengal,Murshidabad,4,9,4,1,2020-05-18
24792,West Bengal,Murshidabad,7,12,4,1,2020-05-19
24793,West Bengal,Murshidabad,7,12,4,1,2020-05-20
24794,West Bengal,Murshidabad,11,16,4,1,2020-05-21
24795,West Bengal,Murshidabad,23,28,4,1,2020-05-22
24796,West Bengal,Murshidabad,27,35,7,1,2020-05-23
24797,West Bengal,Murshidabad,35,44,8,1,2020-05-24
24798,West Bengal,Murshidabad,40,49,8,1,2020-05-25
24799,West Bengal,Murshidabad,52,62,8,2,2020-05-26
24800,West Bengal,Murshidabad,59,69,8,2,2020-05-27
24801,West Bengal,Murshidabad,66,76,8,2,2020-05-28
24802,West Bengal,Murshidabad,64,78,12,2,2020-05-29
24803,West Bengal,Murshidabad,48,83,33,2,2020-05-30
24804,West Bengal,Murshidabad,48,83,33,2,2020-05-31
24805,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-22
24806,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-23
24807,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-24
24808,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-25
24809,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-26
24810,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-27
24811,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-28
24812,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-29
24813,West Bengal,Paschim Bardhaman,7,7,0,0,2020-04-30
24814,West Bengal,Paschim Bardhaman,7,7,0,0,2020-05-01
24815,West Bengal,Paschim Bardhaman,7,7,0,0,2020-05-02
24816,West Bengal,Paschim Bardhaman,7,7,0,0,2020-05-03
24817,West Bengal,Paschim Bardhaman,5,10,3,2,2020-05-04
24818,West Bengal,Paschim Bardhaman,5,10,3,2,2020-05-05
24819,West Bengal,Paschim Bardhaman,6,11,3,2,2020-05-06
24820,West Bengal,Paschim Bardhaman,3,11,6,2,2020-05-07
24821,West Bengal,Paschim Bardhaman,4,12,6,2,2020-05-08
24822,West Bengal,Paschim Bardhaman,3,12,7,2,2020-05-09
24823,West Bengal,Paschim Bardhaman,4,13,7,2,2020-05-10
24824,West Bengal,Paschim Bardhaman,5,14,7,2,2020-05-11
24825,West Bengal,Paschim Bardhaman,5,14,7,2,2020-05-12
24826,West Bengal,Paschim Bardhaman,5,14,7,2,2020-05-13
24827,West Bengal,Paschim Bardhaman,6,17,9,2,2020-05-14
24828,West Bengal,Paschim Bardhaman,6,17,9,2,2020-05-15
24829,West Bengal,Paschim Bardhaman,6,17,9,2,2020-05-16
24830,West Bengal,Paschim Bardhaman,5,17,10,2,2020-05-17
24831,West Bengal,Paschim Bardhaman,6,18,10,2,2020-05-18
24832,West Bengal,Paschim Bardhaman,7,19,10,2,2020-05-19
24833,West Bengal,Paschim Bardhaman,7,19,10,2,2020-05-20
24834,West Bengal,Paschim Bardhaman,8,20,10,2,2020-05-21
24835,West Bengal,Paschim Bardhaman,8,20,10,2,2020-05-22
24836,West Bengal,Paschim Bardhaman,9,21,10,2,2020-05-23
24837,West Bengal,Paschim Bardhaman,10,22,10,2,2020-05-24
24838,West Bengal,Paschim Bardhaman,17,29,10,2,2020-05-25
24839,West Bengal,Paschim Bardhaman,27,39,10,2,2020-05-26
24840,West Bengal,Paschim Bardhaman,29,41,10,2,2020-05-27
24841,West Bengal,Paschim Bardhaman,30,42,10,2,2020-05-28
24842,West Bengal,Paschim Bardhaman,35,47,10,2,2020-05-29
24843,West Bengal,Paschim Bardhaman,27,48,19,2,2020-05-30
24844,West Bengal,Paschim Bardhaman,27,48,19,2,2020-05-31
24845,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-22
24846,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-23
24847,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-24
24848,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-25
24849,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-26
24850,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-27
24851,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-28
24852,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-29
24853,West Bengal,Purba Bardhaman,1,1,0,0,2020-04-30
24854,West Bengal,Purba Bardhaman,1,1,0,0,2020-05-01
24855,West Bengal,Purba Bardhaman,1,1,0,0,2020-05-02
24856,West Bengal,Purba Bardhaman,1,1,0,0,2020-05-03
24857,West Bengal,Purba Bardhaman,3,3,0,0,2020-05-04
24858,West Bengal,Purba Bardhaman,4,4,0,0,2020-05-05
24859,West Bengal,Purba Bardhaman,4,4,0,0,2020-05-06
24860,West Bengal,Purba Bardhaman,2,4,2,0,2020-05-07
24861,West Bengal,Purba Bardhaman,3,5,2,0,2020-05-08
24862,West Bengal,Purba Bardhaman,3,5,2,0,2020-05-09
24863,West Bengal,Purba Bardhaman,3,5,2,0,2020-05-10
24864,West Bengal,Purba Bardhaman,6,8,2,0,2020-05-11
24865,West Bengal,Purba Bardhaman,7,9,2,0,2020-05-12
24866,West Bengal,Purba Bardhaman,7,9,2,0,2020-05-13
24867,West Bengal,Purba Bardhaman,7,10,3,0,2020-05-14
24868,West Bengal,Purba Bardhaman,8,12,4,0,2020-05-15
24869,West Bengal,Purba Bardhaman,7,12,5,0,2020-05-16
24870,West Bengal,Purba Bardhaman,8,13,5,0,2020-05-17
24871,West Bengal,Purba Bardhaman,9,14,5,0,2020-05-18
24872,West Bengal,Purba Bardhaman,11,16,5,0,2020-05-19
24873,West Bengal,Purba Bardhaman,15,20,5,0,2020-05-20
24874,West Bengal,Purba Bardhaman,15,20,5,0,2020-05-21
24875,West Bengal,Purba Bardhaman,16,21,5,0,2020-05-22
24876,West Bengal,Purba Bardhaman,20,25,5,0,2020-05-23
24877,West Bengal,Purba Bardhaman,21,27,6,0,2020-05-24
24878,West Bengal,Purba Bardhaman,24,30,6,0,2020-05-25
24879,West Bengal,Purba Bardhaman,30,36,6,0,2020-05-26
24880,West Bengal,Purba Bardhaman,34,41,7,0,2020-05-27
24881,West Bengal,Purba Bardhaman,48,57,9,0,2020-05-28
24882,West Bengal,Purba Bardhaman,66,76,10,0,2020-05-29
24883,West Bengal,Purba Bardhaman,57,78,21,0,2020-05-30
24884,West Bengal,Purba Bardhaman,57,78,21,0,2020-05-31
24885,West Bengal,Purba Medinipur,22,22,0,0,2020-05-02
24886,West Bengal,Purba Medinipur,22,22,0,0,2020-05-03
24887,West Bengal,Purba Medinipur,14,36,21,1,2020-05-04
24888,West Bengal,Purba Medinipur,14,37,22,1,2020-05-05
24889,West Bengal,Purba Medinipur,14,38,23,1,2020-05-06
24890,West Bengal,Purba Medinipur,15,39,23,1,2020-05-07
24891,West Bengal,Purba Medinipur,20,44,23,1,2020-05-08
24892,West Bengal,Purba Medinipur,20,44,23,1,2020-05-09
24893,West Bengal,Purba Medinipur,19,44,24,1,2020-05-10
24894,West Bengal,Purba Medinipur,19,44,24,1,2020-05-11
24895,West Bengal,Purba Medinipur,20,46,25,1,2020-05-12
24896,West Bengal,Purba Medinipur,20,47,26,1,2020-05-13
24897,West Bengal,Purba Medinipur,22,49,26,1,2020-05-14
24898,West Bengal,Purba Medinipur,23,51,27,1,2020-05-15
24899,West Bengal,Purba Medinipur,21,51,29,1,2020-05-16
24900,West Bengal,Purba Medinipur,21,51,29,1,2020-05-17
24901,West Bengal,Purba Medinipur,22,52,29,1,2020-05-18
24902,West Bengal,Purba Medinipur,21,51,29,1,2020-05-19
24903,West Bengal,Purba Medinipur,21,51,29,1,2020-05-20
24904,West Bengal,Purba Medinipur,19,51,31,1,2020-05-21
24905,West Bengal,Purba Medinipur,20,52,31,1,2020-05-22
24906,West Bengal,Purba Medinipur,20,52,31,1,2020-05-23
24907,West Bengal,Purba Medinipur,19,52,32,1,2020-05-24
24908,West Bengal,Purba Medinipur,28,62,33,1,2020-05-25
24909,West Bengal,Purba Medinipur,31,65,33,1,2020-05-26
24910,West Bengal,Purba Medinipur,34,68,33,1,2020-05-27
24911,West Bengal,Purba Medinipur,39,76,36,1,2020-05-28
24912,West Bengal,Purba Medinipur,46,83,36,1,2020-05-29
24913,West Bengal,Purba Medinipur,59,96,36,1,2020-05-30
24914,West Bengal,Purba Medinipur,59,96,36,1,2020-05-31
24915,West Bengal,Birbhum,3,3,0,0,2020-05-04
24916,West Bengal,Birbhum,3,3,0,0,2020-05-05
24917,West Bengal,Birbhum,3,3,0,0,2020-05-06
24918,West Bengal,Birbhum,6,6,0,0,2020-05-07
24919,West Bengal,Birbhum,3,6,3,0,2020-05-08
24920,West Bengal,Birbhum,3,6,3,0,2020-05-09
24921,West Bengal,Birbhum,3,6,3,0,2020-05-10
24922,West Bengal,Birbhum,4,7,3,0,2020-05-11
24923,West Bengal,Birbhum,3,7,4,0,2020-05-12
24924,West Bengal,Birbhum,1,7,6,0,2020-05-13
24925,West Bengal,Birbhum,1,7,6,0,2020-05-14
24926,West Bengal,Birbhum,1,7,6,0,2020-05-15
24927,West Bengal,Birbhum,1,7,6,0,2020-05-16
24928,West Bengal,Birbhum,1,7,6,0,2020-05-17
24929,West Bengal,Birbhum,5,11,6,0,2020-05-18
24930,West Bengal,Birbhum,6,12,6,0,2020-05-19
24931,West Bengal,Birbhum,10,16,6,0,2020-05-20
24932,West Bengal,Birbhum,10,16,6,0,2020-05-21
24933,West Bengal,Birbhum,11,17,6,0,2020-05-22
24934,West Bengal,Birbhum,12,18,6,0,2020-05-23
24935,West Bengal,Birbhum,14,20,6,0,2020-05-24
24936,West Bengal,Birbhum,16,22,6,0,2020-05-25
24937,West Bengal,Birbhum,25,32,7,0,2020-05-26
24938,West Bengal,Birbhum,22,33,11,0,2020-05-27
24939,West Bengal,Birbhum,49,60,11,0,2020-05-28
24940,West Bengal,Birbhum,65,81,16,0,2020-05-29
24941,West Bengal,Birbhum,77,103,26,0,2020-05-30
24942,West Bengal,Birbhum,77,103,26,0,2020-05-31
24943,West Bengal,Malda,2,2,0,0,2020-05-04
24944,West Bengal,Malda,2,2,0,0,2020-05-05
24945,West Bengal,Malda,2,2,0,0,2020-05-06
24946,West Bengal,Malda,3,3,0,0,2020-05-07
24947,West Bengal,Malda,3,3,0,0,2020-05-08
24948,West Bengal,Malda,7,7,0,0,2020-05-09
24949,West Bengal,Malda,10,10,0,0,2020-05-10
24950,West Bengal,Malda,13,13,0,0,2020-05-11
24951,West Bengal,Malda,19,19,0,0,2020-05-12
24952,West Bengal,Malda,19,19,0,0,2020-05-13
24953,West Bengal,Malda,19,19,0,0,2020-05-14
24954,West Bengal,Malda,19,19,0,0,2020-05-15
24955,West Bengal,Malda,25,25,0,0,2020-05-16
24956,West Bengal,Malda,25,25,0,0,2020-05-17
24957,West Bengal,Malda,34,34,0,0,2020-05-18
24958,West Bengal,Malda,35,45,10,0,2020-05-19
24959,West Bengal,Malda,36,46,10,0,2020-05-20
24960,West Bengal,Malda,36,46,10,0,2020-05-21
24961,West Bengal,Malda,36,48,12,0,2020-05-22
24962,West Bengal,Malda,38,50,12,0,2020-05-23
24963,West Bengal,Malda,69,81,12,0,2020-05-24
24964,West Bengal,Malda,103,115,12,0,2020-05-25
24965,West Bengal,Malda,100,115,15,0,2020-05-26
24966,West Bengal,Malda,96,115,19,0,2020-05-27
24967,West Bengal,Malda,86,124,38,0,2020-05-28
24968,West Bengal,Malda,87,125,38,0,2020-05-29
24969,West Bengal,Malda,98,137,39,0,2020-05-30
24970,West Bengal,Malda,98,137,39,0,2020-05-31
24971,West Bengal,Paschim Medinipur,12,15,3,0,2020-05-04
24972,West Bengal,Paschim Medinipur,12,15,3,0,2020-05-05
24973,West Bengal,Paschim Medinipur,14,17,3,0,2020-05-06
24974,West Bengal,Paschim Medinipur,14,17,3,0,2020-05-07
24975,West Bengal,Paschim Medinipur,14,17,3,0,2020-05-08
24976,West Bengal,Paschim Medinipur,14,17,3,0,2020-05-09
24977,West Bengal,Paschim Medinipur,15,18,3,0,2020-05-10
24978,West Bengal,Paschim Medinipur,16,19,3,0,2020-05-11
24979,West Bengal,Paschim Medinipur,15,19,4,0,2020-05-12
24980,West Bengal,Paschim Medinipur,0,19,19,0,2020-05-13
24981,West Bengal,Paschim Medinipur,0,19,19,0,2020-05-14
24982,West Bengal,Paschim Medinipur,0,19,19,0,2020-05-15
24983,West Bengal,Paschim Medinipur,0,19,19,0,2020-05-16
24984,West Bengal,Paschim Medinipur,1,20,19,0,2020-05-17
24985,West Bengal,Paschim Medinipur,1,20,19,0,2020-05-18
24986,West Bengal,Paschim Medinipur,1,20,19,0,2020-05-19
24987,West Bengal,Paschim Medinipur,2,21,19,0,2020-05-20
24988,West Bengal,Paschim Medinipur,7,26,19,0,2020-05-21
24989,West Bengal,Paschim Medinipur,7,26,19,0,2020-05-22
24990,West Bengal,Paschim Medinipur,7,26,19,0,2020-05-23
24991,West Bengal,Paschim Medinipur,7,26,19,0,2020-05-24
24992,West Bengal,Paschim Medinipur,7,26,19,0,2020-05-25
24993,West Bengal,Paschim Medinipur,7,26,19,0,2020-05-26
24994,West Bengal,Paschim Medinipur,8,27,19,0,2020-05-27
24995,West Bengal,Paschim Medinipur,8,28,20,0,2020-05-28
24996,West Bengal,Paschim Medinipur,10,30,20,0,2020-05-29
24997,West Bengal,Paschim Medinipur,13,33,20,0,2020-05-30
24998,West Bengal,Paschim Medinipur,13,33,20,0,2020-05-31
24999,West Bengal,Other State,10,10,0,0,2020-05-04
25000,West Bengal,Other State,10,11,0,1,2020-05-05
25001,West Bengal,Other State,10,11,0,1,2020-05-06
25002,West Bengal,Other State,13,14,0,1,2020-05-07
25003,West Bengal,Other State,13,14,0,1,2020-05-08
25004,West Bengal,Other State,13,15,1,1,2020-05-09
25005,West Bengal,Other State,13,15,1,1,2020-05-10
25006,West Bengal,Other State,14,17,2,1,2020-05-11
25007,West Bengal,Other State,13,16,2,1,2020-05-12
25008,West Bengal,Other State,13,16,2,1,2020-05-13
25009,West Bengal,Other State,13,16,2,1,2020-05-14
25010,West Bengal,Other State,13,16,2,1,2020-05-15
25011,West Bengal,Other State,15,18,2,1,2020-05-16
25012,West Bengal,Other State,17,20,2,1,2020-05-17
25013,West Bengal,Other State,17,20,2,1,2020-05-18
25014,West Bengal,Other State,18,22,3,1,2020-05-19
25015,West Bengal,Other State,21,25,3,1,2020-05-20
25016,West Bengal,Other State,19,25,5,1,2020-05-21
25017,West Bengal,Other State,19,25,5,1,2020-05-22
25018,West Bengal,Other State,21,27,5,1,2020-05-23
25019,West Bengal,Other State,25,31,5,1,2020-05-24
25020,West Bengal,Other State,29,36,6,1,2020-05-25
25021,West Bengal,Other State,33,43,8,2,2020-05-26
25022,West Bengal,Other State,33,45,10,2,2020-05-27
25023,West Bengal,Other State,35,47,10,2,2020-05-28
25024,West Bengal,Other State,41,54,11,2,2020-05-29
25025,West Bengal,Other State,43,57,12,2,2020-05-30
25026,West Bengal,Other State,43,57,12,2,2020-05-31
25027,West Bengal,Jhargram,3,3,0,0,2020-05-10
25028,West Bengal,Jhargram,3,3,0,0,2020-05-11
25029,West Bengal,Jhargram,3,3,0,0,2020-05-12
25030,West Bengal,Jhargram,3,3,0,0,2020-05-13
25031,West Bengal,Jhargram,3,3,0,0,2020-05-14
25032,West Bengal,Jhargram,3,3,0,0,2020-05-15
25033,West Bengal,Jhargram,3,3,0,0,2020-05-16
25034,West Bengal,Jhargram,3,3,0,0,2020-05-17
25035,West Bengal,Jhargram,3,3,0,0,2020-05-18
25036,West Bengal,Jhargram,3,3,0,0,2020-05-19
25037,West Bengal,Jhargram,3,3,0,0,2020-05-20
25038,West Bengal,Jhargram,3,3,0,0,2020-05-21
25039,West Bengal,Jhargram,3,3,0,0,2020-05-22
25040,West Bengal,Jhargram,0,3,3,0,2020-05-23
25041,West Bengal,Jhargram,0,3,3,0,2020-05-24
25042,West Bengal,Jhargram,0,3,3,0,2020-05-25
25043,West Bengal,Jhargram,0,3,3,0,2020-05-26
25044,West Bengal,Jhargram,3,6,3,0,2020-05-27
25045,West Bengal,Jhargram,3,6,3,0,2020-05-28
25046,West Bengal,Jhargram,3,6,3,0,2020-05-29
25047,West Bengal,Jhargram,3,6,3,0,2020-05-30
25048,West Bengal,Jhargram,3,6,3,0,2020-05-31
25049,West Bengal,Uttar Dinajpur,3,3,0,0,2020-05-10
25050,West Bengal,Uttar Dinajpur,3,3,0,0,2020-05-11
25051,West Bengal,Uttar Dinajpur,3,3,0,0,2020-05-12
25052,West Bengal,Uttar Dinajpur,4,4,0,0,2020-05-13
25053,West Bengal,Uttar Dinajpur,4,4,0,0,2020-05-14
25054,West Bengal,Uttar Dinajpur,5,5,0,0,2020-05-15
25055,West Bengal,Uttar Dinajpur,5,5,0,0,2020-05-16
25056,West Bengal,Uttar Dinajpur,8,8,0,0,2020-05-17
25057,West Bengal,Uttar Dinajpur,10,10,0,0,2020-05-18
25058,West Bengal,Uttar Dinajpur,13,13,0,0,2020-05-19
